ds,ds_checkin,ds_checkout,n_nights,n_guests_min,n_guests_max,origin_country,room_type_clean,nights_bucket,search_year,search_month,checkin_dow,checkin_month,lead_time_days,has_price_filter
2014-10-01,2014-11-07,2014-11-09,2.0,12,12,IT,Entire home/apt,1-2 nights,2014,10,4.0,11.0,37.0,False
2014-10-01,,,,1,1,NL,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-23,2014-10-27,4.0,1,3,NL,Entire home/apt,3-5 nights,2014,10,3.0,10.0,22.0,True
2014-10-01,2014-10-23,2014-10-27,4.0,4,4,IE,Entire home/apt,3-5 nights,2014,10,3.0,10.0,22.0,False
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,RU,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-05,2014-10-09,4.0,1,1,RU,Entire home/apt,3-5 nights,2014,10,6.0,10.0,4.0,True
2014-10-01,2015-05-01,2015-05-03,2.0,7,7,ES,Entire home/apt,1-2 nights,2014,10,4.0,5.0,212.0,False
2014-10-01,2014-11-04,2014-11-08,4.0,1,1,NO,No Filter,3-5 nights,2014,10,1.0,11.0,34.0,False
2014-10-01,2015-05-14,2015-05-16,2.0,10,10,BE,Entire home/apt,1-2 nights,2014,10,3.0,5.0,225.0,False
2014-10-01,2015-07-14,2015-07-15,1.0,2,2,AU,Entire home/apt,1-2 nights,2014,10,1.0,7.0,286.0,True
2014-10-01,2014-10-11,2014-10-12,1.0,1,1,CA,No Filter,1-2 nights,2014,10,5.0,10.0,10.0,False
2014-10-01,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-31,2014-11-02,2.0,1,2,GB,Entire home/apt,1-2 nights,2014,10,4.0,10.0,30.0,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-13,2014-10-26,13.0,1,1,IT,Private room,6-14 nights,2014,10,0.0,10.0,12.0,True
2014-10-01,2015-01-04,2015-06-17,164.0,1,1,NO,Entire home/apt,15+ nights,2014,10,6.0,1.0,95.0,False
2014-10-01,,,,1,1,US,No Filter,nan,2014,10,,,,True
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-08,2014-11-12,4.0,1,1,IE,Entire home/apt,3-5 nights,2014,10,5.0,11.0,38.0,True
2014-10-01,2014-11-02,2014-11-07,5.0,2,2,BE,Entire home/apt,3-5 nights,2014,10,6.0,11.0,32.0,False
2014-10-01,2015-06-11,2015-06-26,15.0,4,4,NG,No Filter,15+ nights,2014,10,3.0,6.0,253.0,False
2014-10-01,2014-11-20,2014-11-23,3.0,5,5,US,No Filter,3-5 nights,2014,10,3.0,11.0,50.0,False
2014-10-01,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-04,2014-11-05,1.0,1,1,DE,Private room,1-2 nights,2014,10,1.0,11.0,34.0,False
2014-10-01,2014-11-04,2014-11-08,4.0,1,2,DE,Entire home/apt,3-5 nights,2014,10,1.0,11.0,34.0,True
2014-10-01,2015-03-13,2015-03-17,4.0,2,2,IT,No Filter,3-5 nights,2014,10,4.0,3.0,163.0,True
2014-10-01,2014-11-12,2014-11-15,3.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,2.0,11.0,42.0,False
2014-10-01,2014-11-12,2014-11-16,4.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,2.0,11.0,42.0,False
2014-10-01,2014-10-03,2014-10-05,2.0,2,2,US,Entire home/apt,1-2 nights,2014,10,4.0,10.0,2.0,True
2014-10-01,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-01,2014-12-31,2015-01-02,2.0,1,2,GB,Entire home/apt,1-2 nights,2014,10,2.0,12.0,91.0,True
2014-10-01,,,,1,1,CN,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-30,2014-11-02,3.0,8,9,DE,No Filter,3-5 nights,2014,10,3.0,10.0,29.0,False
2014-10-01,2014-10-30,2014-11-03,4.0,1,9,DE,Private room,3-5 nights,2014,10,3.0,10.0,29.0,True
2014-10-01,,,,1,1,FR,Entire home/apt,nan,2014,10,,,,True
2014-10-01,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-01,2015-03-15,2015-03-18,3.0,5,5,FR,Entire home/apt,3-5 nights,2014,10,6.0,3.0,165.0,False
2014-10-01,2014-10-27,2014-10-30,3.0,4,5,IE,Entire home/apt,3-5 nights,2014,10,0.0,10.0,26.0,True
2014-10-01,,,,1,2,IT,Private room,nan,2014,10,,,,True
2014-10-01,,,,1,2,DE,Private room,nan,2014,10,,,,False
2014-10-01,2014-10-07,2014-10-08,1.0,2,2,GB,Private room,1-2 nights,2014,10,1.0,10.0,6.0,True
2014-10-01,2014-10-03,2014-10-06,3.0,2,2,US,No Filter,3-5 nights,2014,10,4.0,10.0,2.0,False
2014-10-01,2014-11-26,2014-11-29,3.0,2,2,NL,No Filter,3-5 nights,2014,10,2.0,11.0,56.0,True
2014-10-01,2014-10-29,2014-11-01,3.0,4,4,FR,No Filter,3-5 nights,2014,10,2.0,10.0,28.0,True
2014-10-01,2014-11-18,2014-11-22,4.0,2,2,IE,Private room,3-5 nights,2014,10,1.0,11.0,48.0,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-03,2014-10-05,2.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,4.0,10.0,2.0,False
2014-10-01,2015-04-03,2015-04-05,2.0,6,6,GB,No Filter,1-2 nights,2014,10,4.0,4.0,184.0,False
2014-10-01,2015-04-03,2015-05-05,32.0,6,6,GB,No Filter,15+ nights,2014,10,4.0,4.0,184.0,False
2014-10-01,2015-05-02,2015-05-05,3.0,6,6,GB,No Filter,3-5 nights,2014,10,5.0,5.0,213.0,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-01,2015-01-01,61.0,2,2,IE,No Filter,15+ nights,2014,10,5.0,11.0,31.0,False
2014-10-01,2014-12-24,2014-12-26,2.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,2.0,12.0,84.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-01,2015-01-12,2015-02-01,20.0,1,1,IT,No Filter,15+ nights,2014,10,0.0,1.0,103.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-29,2014-11-30,1.0,1,1,AU,No Filter,1-2 nights,2014,10,5.0,11.0,59.0,False
2014-10-01,2014-11-29,2014-12-02,3.0,1,1,AU,No Filter,3-5 nights,2014,10,5.0,11.0,59.0,False
2014-10-01,,,,1,1,NO,No Filter,nan,2014,10,,,,False
2014-10-01,2015-04-06,2015-04-11,5.0,1,2,NO,No Filter,3-5 nights,2014,10,0.0,4.0,187.0,False
2014-10-01,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-02,2014-10-05,3.0,1,2,GB,Private room,3-5 nights,2014,10,3.0,10.0,1.0,True
2014-10-01,2014-11-21,2014-11-22,1.0,4,4,US,No Filter,1-2 nights,2014,10,4.0,11.0,51.0,False
2014-10-01,2014-11-29,2014-12-02,3.0,4,4,US,No Filter,3-5 nights,2014,10,5.0,11.0,59.0,False
2014-10-01,2014-12-28,2014-12-30,2.0,4,4,GB,Entire home/apt,1-2 nights,2014,10,6.0,12.0,88.0,True
2014-10-01,2015-08-12,2015-08-16,4.0,2,2,AU,Entire home/apt,3-5 nights,2014,10,2.0,8.0,315.0,True
2014-10-01,2014-10-09,2014-10-15,6.0,2,2,FR,Entire home/apt,6-14 nights,2014,10,3.0,10.0,8.0,False
2014-10-01,2014-10-06,2014-10-20,14.0,3,3,IE,No Filter,6-14 nights,2014,10,0.0,10.0,5.0,False
2014-10-01,2014-10-06,2014-11-03,28.0,3,3,IE,No Filter,15+ nights,2014,10,0.0,10.0,5.0,False
2014-10-01,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-11,2014-10-13,2.0,1,2,US,Entire home/apt,1-2 nights,2014,10,5.0,10.0,10.0,True
2014-10-01,2014-10-10,2014-10-11,1.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,4.0,10.0,9.0,True
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-08,2014-10-12,4.0,1,2,FR,Private room,3-5 nights,2014,10,2.0,10.0,7.0,True
2014-10-01,2014-12-21,2014-12-22,1.0,2,2,DE,No Filter,1-2 nights,2014,10,6.0,12.0,81.0,True
2014-10-01,,,,1,2,CA,Entire home/apt,nan,2014,10,,,,False
2014-10-01,2014-11-08,2014-11-11,3.0,1,1,DE,No Filter,3-5 nights,2014,10,5.0,11.0,38.0,True
2014-10-01,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-08,2014-10-09,1.0,1,1,AU,No Filter,1-2 nights,2014,10,2.0,10.0,7.0,False
2014-10-01,2014-10-09,2014-10-11,2.0,1,1,AU,No Filter,1-2 nights,2014,10,3.0,10.0,8.0,True
2014-10-01,2014-10-01,2014-10-03,2.0,2,2,US,No Filter,1-2 nights,2014,10,2.0,10.0,0.0,False
2014-10-01,,,,1,2,CH,No Filter,nan,2014,10,,,,True
2014-10-01,2014-11-21,2014-11-24,3.0,2,2,CH,No Filter,3-5 nights,2014,10,4.0,11.0,51.0,True
2014-10-01,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-12-19,2014-12-21,2.0,1,5,IE,Entire home/apt,1-2 nights,2014,10,4.0,12.0,79.0,False
2014-10-01,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-03,2014-11-07,4.0,3,4,EE,Entire home/apt,3-5 nights,2014,10,0.0,11.0,33.0,False
2014-10-01,,,,1,1,TR,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-02,2014-10-31,29.0,1,1,TR,Entire home/apt,15+ nights,2014,10,3.0,10.0,1.0,False
2014-10-01,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-01,2014-12-29,2015-01-01,3.0,1,1,IT,No Filter,3-5 nights,2014,10,0.0,12.0,89.0,False
2014-10-01,2014-12-29,2015-01-02,4.0,1,4,IT,Entire home/apt,3-5 nights,2014,10,0.0,12.0,89.0,True
2014-10-01,2014-12-30,2015-01-03,4.0,4,4,IT,Entire home/apt,3-5 nights,2014,10,1.0,12.0,90.0,True
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,True
2014-10-01,2014-10-11,2014-10-14,3.0,1,2,FR,No Filter,3-5 nights,2014,10,5.0,10.0,10.0,True
2014-10-01,,,,1,1,PT,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-10,2014-10-14,4.0,1,2,PT,Entire home/apt,3-5 nights,2014,10,4.0,10.0,9.0,False
2014-10-01,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-27,2014-11-30,3.0,1,10,US,No Filter,3-5 nights,2014,10,3.0,11.0,57.0,False
2014-10-01,2014-10-24,2014-10-28,4.0,3,6,GB,Entire home/apt,3-5 nights,2014,10,4.0,10.0,23.0,True
2014-10-01,2014-11-19,2014-11-20,1.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,2.0,11.0,49.0,True
2014-10-01,2015-03-28,2015-04-05,8.0,2,2,US,Entire home/apt,6-14 nights,2014,10,5.0,3.0,178.0,True
2014-10-01,2014-10-10,2014-10-11,1.0,2,2,FR,Private room,1-2 nights,2014,10,4.0,10.0,9.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-01,2014-12-30,2015-01-01,2.0,1,4,AU,No Filter,1-2 nights,2014,10,1.0,12.0,90.0,False
2014-10-01,2014-11-06,2014-11-10,4.0,2,2,DE,No Filter,3-5 nights,2014,10,3.0,11.0,36.0,True
2014-10-01,2014-10-25,2014-10-30,5.0,1,1,US,Entire home/apt,3-5 nights,2014,10,5.0,10.0,24.0,False
2014-10-01,2014-10-06,2014-10-09,3.0,1,1,IE,Private room,3-5 nights,2014,10,0.0,10.0,5.0,False
2014-10-01,2014-12-23,2014-12-27,4.0,1,1,AE,No Filter,3-5 nights,2014,10,1.0,12.0,83.0,False
2014-10-01,2014-10-08,2014-10-09,1.0,1,1,GB,Entire home/apt,1-2 nights,2014,10,2.0,10.0,7.0,False
2014-10-01,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-03,2014-11-07,4.0,1,1,IT,Entire home/apt,3-5 nights,2014,10,0.0,11.0,33.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-03,2014-10-05,2.0,2,2,ES,No Filter,1-2 nights,2014,10,4.0,10.0,2.0,False
2014-10-01,2014-10-29,2014-11-30,32.0,1,1,BR,No Filter,15+ nights,2014,10,2.0,10.0,28.0,False
2014-10-01,2014-10-01,2014-10-08,7.0,1,1,IE,No Filter,6-14 nights,2014,10,2.0,10.0,0.0,False
2014-10-01,2014-11-14,2014-11-16,2.0,2,2,FR,No Filter,1-2 nights,2014,10,4.0,11.0,44.0,True
2014-10-01,,,,2,2,DE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-10,2014-10-12,2.0,1,1,GB,Entire home/apt,1-2 nights,2014,10,4.0,10.0,9.0,False
2014-10-01,2014-10-14,2014-10-15,1.0,1,1,IE,No Filter,1-2 nights,2014,10,1.0,10.0,13.0,False
2014-10-01,2014-10-10,2014-10-12,2.0,2,2,IT,Entire home/apt,1-2 nights,2014,10,4.0,10.0,9.0,False
2014-10-01,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-01,2014-11-26,2014-11-30,4.0,1,1,US,No Filter,3-5 nights,2014,10,2.0,11.0,56.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-14,2014-11-16,2.0,1,2,FR,Entire home/apt,1-2 nights,2014,10,4.0,11.0,44.0,False
2014-10-01,2014-11-21,2014-11-23,2.0,2,2,FR,Entire home/apt,1-2 nights,2014,10,4.0,11.0,51.0,False
2014-10-01,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-01,2015-03-17,2015-03-20,3.0,1,5,IT,Entire home/apt,3-5 nights,2014,10,1.0,3.0,167.0,False
2014-10-01,2014-11-14,2014-11-17,3.0,1,1,IE,No Filter,3-5 nights,2014,10,4.0,11.0,44.0,False
2014-10-01,,,,1,1,PL,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-19,2014-11-22,3.0,5,5,US,No Filter,3-5 nights,2014,10,2.0,11.0,49.0,False
2014-10-01,,,,1,1,US,Entire home/apt,nan,2014,10,,,,False
2014-10-01,,,,1,8,DE,Entire home/apt,nan,2014,10,,,,False
2014-10-01,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-01,2014-10-04,2014-10-05,1.0,1,1,AR,Shared room,1-2 nights,2014,10,5.0,10.0,3.0,False
2014-10-01,2014-12-29,2015-01-02,4.0,6,6,FR,Entire home/apt,3-5 nights,2014,10,0.0,12.0,89.0,True
2014-10-01,2014-10-25,2014-10-28,3.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,5.0,10.0,24.0,True
2014-10-01,2014-10-31,2014-11-02,2.0,2,2,PT,No Filter,1-2 nights,2014,10,4.0,10.0,30.0,False
2014-10-01,2014-10-29,2014-11-01,3.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,2.0,10.0,28.0,False
2014-10-01,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-17,2014-10-20,3.0,4,4,ES,No Filter,3-5 nights,2014,10,4.0,10.0,16.0,True
2014-10-01,2014-11-25,2014-11-28,3.0,1,6,IT,Entire home/apt,3-5 nights,2014,10,1.0,11.0,55.0,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,2,US,Entire home/apt,nan,2014,10,,,,True
2014-10-01,2015-03-09,2015-03-14,5.0,2,2,CA,Entire home/apt,3-5 nights,2014,10,0.0,3.0,159.0,True
2014-10-01,2014-11-21,2014-11-24,3.0,2,2,BE,Private room,3-5 nights,2014,10,4.0,11.0,51.0,True
2014-10-01,2014-12-05,2014-12-07,2.0,3,3,NL,Entire home/apt,1-2 nights,2014,10,4.0,12.0,65.0,True
2014-10-01,,,,1,1,RU,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-03,2014-10-05,2.0,1,1,RU,Private room,1-2 nights,2014,10,4.0,10.0,2.0,False
2014-10-01,2014-10-03,2014-10-05,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,4.0,10.0,2.0,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-23,2014-10-27,4.0,2,2,FR,Entire home/apt,3-5 nights,2014,10,3.0,10.0,22.0,True
2014-10-01,,,,1,1,CA,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-03,2014-10-05,2.0,1,2,CA,No Filter,1-2 nights,2014,10,4.0,10.0,2.0,True
2014-10-01,2014-10-03,2014-10-07,4.0,2,2,CA,No Filter,3-5 nights,2014,10,4.0,10.0,2.0,True
2014-10-01,2014-10-03,2014-10-08,5.0,1,2,CA,No Filter,3-5 nights,2014,10,4.0,10.0,2.0,True
2014-10-01,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,True
2014-10-01,2014-11-07,2014-11-10,3.0,1,1,US,No Filter,3-5 nights,2014,10,4.0,11.0,37.0,True
2014-10-01,2014-11-07,2014-11-11,4.0,1,1,US,No Filter,3-5 nights,2014,10,4.0,11.0,37.0,True
2014-10-01,2014-11-07,2014-11-13,6.0,1,1,US,No Filter,6-14 nights,2014,10,4.0,11.0,37.0,False
2014-10-01,2014-10-31,2014-11-02,2.0,2,2,FR,No Filter,1-2 nights,2014,10,4.0,10.0,30.0,True
2014-10-01,2014-11-01,2014-11-30,29.0,2,2,IT,Entire home/apt,15+ nights,2014,10,5.0,11.0,31.0,False
2014-10-01,2015-03-01,2015-03-31,30.0,2,2,IT,Entire home/apt,15+ nights,2014,10,6.0,3.0,151.0,False
2014-10-01,2015-04-01,2015-04-30,29.0,2,2,IT,Entire home/apt,15+ nights,2014,10,2.0,4.0,182.0,False
2014-10-01,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-15,2014-10-19,4.0,2,2,ES,Private room,3-5 nights,2014,10,2.0,10.0,14.0,False
2014-10-01,2014-11-03,2014-11-06,3.0,2,2,CN,Entire home/apt,3-5 nights,2014,10,0.0,11.0,33.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-24,2014-10-25,1.0,1,1,IE,No Filter,1-2 nights,2014,10,4.0,10.0,23.0,False
2014-10-01,2014-10-24,2014-10-26,2.0,1,1,IE,No Filter,1-2 nights,2014,10,4.0,10.0,23.0,True
2014-10-01,2014-11-03,2014-11-07,4.0,2,2,SI,Entire home/apt,3-5 nights,2014,10,0.0,11.0,33.0,True
2014-10-01,2014-11-02,2014-11-05,3.0,2,4,FR,No Filter,3-5 nights,2014,10,6.0,11.0,32.0,True
2014-10-01,2014-11-07,2014-11-12,5.0,2,2,FR,Entire home/apt,3-5 nights,2014,10,4.0,11.0,37.0,True
2014-10-01,2014-11-08,2014-11-12,4.0,2,2,FR,Entire home/apt,3-5 nights,2014,10,5.0,11.0,38.0,True
2014-10-01,2014-10-31,2014-11-25,25.0,2,2,BR,Entire home/apt,15+ nights,2014,10,4.0,10.0,30.0,False
2014-10-01,,,,1,1,CA,Entire home/apt,nan,2014,10,,,,True
2014-10-01,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-01,2014-10-03,2.0,1,1,US,No Filter,1-2 nights,2014,10,2.0,10.0,0.0,False
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-24,2014-10-27,3.0,1,1,DE,Private room,3-5 nights,2014,10,4.0,10.0,23.0,True
2014-10-01,,,,1,1,BR,No Filter,nan,2014,10,,,,False
2014-10-01,2015-04-06,2015-04-30,24.0,1,1,BR,No Filter,15+ nights,2014,10,0.0,4.0,187.0,False
2014-10-01,2015-03-15,2015-03-19,4.0,4,4,AT,No Filter,3-5 nights,2014,10,6.0,3.0,165.0,True
2014-10-01,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-01,2014-10-08,2014-10-11,3.0,2,2,AU,Entire home/apt,3-5 nights,2014,10,2.0,10.0,7.0,True
2014-10-01,2014-11-06,2014-11-09,3.0,4,4,AU,Entire home/apt,3-5 nights,2014,10,3.0,11.0,36.0,False
2014-10-01,2014-11-20,2014-11-24,4.0,2,2,ES,Entire home/apt,3-5 nights,2014,10,3.0,11.0,50.0,True
2014-10-01,2014-11-14,2014-11-16,2.0,2,2,RU,Entire home/apt,1-2 nights,2014,10,4.0,11.0,44.0,False
2014-10-01,2014-11-01,2014-11-07,6.0,1,1,US,No Filter,6-14 nights,2014,10,5.0,11.0,31.0,True
2014-10-01,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-07,2014-11-10,3.0,1,3,IT,Entire home/apt,3-5 nights,2014,10,4.0,11.0,37.0,False
2014-10-01,2015-01-15,2015-01-18,3.0,2,2,US,No Filter,3-5 nights,2014,10,3.0,1.0,106.0,False
2014-10-01,2015-06-22,2015-06-26,4.0,1,1,US,Entire home/apt,3-5 nights,2014,10,0.0,6.0,264.0,True
2014-10-01,2015-02-13,2015-02-16,3.0,6,6,FR,No Filter,3-5 nights,2014,10,4.0,2.0,135.0,False
2014-10-01,2015-05-04,2015-05-08,4.0,2,2,IT,Entire home/apt,3-5 nights,2014,10,0.0,5.0,215.0,True
2014-10-01,2014-10-18,2014-11-15,28.0,2,2,GB,No Filter,15+ nights,2014,10,5.0,10.0,17.0,False
2014-10-01,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-01,2014-10-03,2.0,1,1,DE,No Filter,1-2 nights,2014,10,2.0,10.0,0.0,False
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,2014-12-30,2015-01-02,3.0,1,8,FR,Entire home/apt,3-5 nights,2014,10,1.0,12.0,90.0,False
2014-10-01,2014-10-25,2014-10-27,2.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,5.0,10.0,24.0,False
2014-10-01,2014-11-07,2014-11-11,4.0,1,1,US,Entire home/apt,3-5 nights,2014,10,4.0,11.0,37.0,False
2014-10-01,2014-10-04,2014-10-07,3.0,1,1,CO,Entire home/apt,3-5 nights,2014,10,5.0,10.0,3.0,False
2014-10-01,,,,1,1,AT,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-13,2014-10-20,7.0,1,1,US,Entire home/apt,6-14 nights,2014,10,0.0,10.0,12.0,True
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-01,2014-10-31,30.0,1,1,FR,No Filter,15+ nights,2014,10,2.0,10.0,0.0,False
2014-10-01,2014-11-21,2014-11-23,2.0,8,8,GB,No Filter,1-2 nights,2014,10,4.0,11.0,51.0,False
2014-10-01,2014-10-17,2014-10-22,5.0,2,2,FR,Entire home/apt,3-5 nights,2014,10,4.0,10.0,16.0,False
2014-10-01,2014-12-31,2015-01-02,2.0,1,1,US,Entire home/apt,1-2 nights,2014,10,2.0,12.0,91.0,True
2014-10-01,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-01,2014-12-04,2014-12-08,4.0,1,2,GB,Entire home/apt,3-5 nights,2014,10,3.0,12.0,64.0,False
2014-10-01,,,,1,2,GB,Entire home/apt,nan,2014,10,,,,False
2014-10-01,2014-11-02,2014-11-04,2.0,2,2,GB,No Filter,1-2 nights,2014,10,6.0,11.0,32.0,True
2014-10-01,2014-10-02,2014-10-10,8.0,1,1,FI,No Filter,6-14 nights,2014,10,3.0,10.0,1.0,False
2014-10-01,2014-10-02,2014-10-12,10.0,1,1,FI,No Filter,6-14 nights,2014,10,3.0,10.0,1.0,False
2014-10-01,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-25,2014-10-27,2.0,1,1,US,Entire home/apt,1-2 nights,2014,10,5.0,10.0,24.0,False
2014-10-01,2014-10-04,2014-12-31,88.0,4,4,IE,Entire home/apt,15+ nights,2014,10,5.0,10.0,3.0,False
2014-10-01,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-01,2015-01-02,2015-01-06,4.0,1,1,FR,Entire home/apt,3-5 nights,2014,10,4.0,1.0,93.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,ZA,No Filter,nan,2014,10,,,,False
2014-10-01,2015-03-31,2015-04-03,3.0,3,3,ZA,Entire home/apt,3-5 nights,2014,10,1.0,3.0,181.0,True
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-04,2014-10-05,1.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,5.0,10.0,3.0,True
2014-10-01,2014-10-11,2014-10-12,1.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,5.0,10.0,10.0,False
2014-10-01,2014-10-18,2014-10-21,3.0,4,4,NL,Entire home/apt,3-5 nights,2014,10,5.0,10.0,17.0,True
2014-10-01,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-29,2014-11-02,4.0,8,8,US,Entire home/apt,3-5 nights,2014,10,2.0,10.0,28.0,True
2014-10-01,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-01,2015-02-14,2015-03-15,29.0,1,1,BR,No Filter,15+ nights,2014,10,5.0,2.0,136.0,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-01,2014-10-25,2014-10-28,3.0,2,2,IE,No Filter,3-5 nights,2014,10,5.0,10.0,24.0,True
2014-10-01,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-11-26,2014-11-29,3.0,7,7,DE,No Filter,3-5 nights,2014,10,2.0,11.0,56.0,False
2014-10-01,2014-11-26,2014-11-30,4.0,7,7,DE,No Filter,3-5 nights,2014,10,2.0,11.0,56.0,False
2014-10-01,2014-11-06,2014-11-09,3.0,4,6,IT,No Filter,3-5 nights,2014,10,3.0,11.0,36.0,True
2014-10-01,2014-10-23,2014-10-28,5.0,3,3,GB,No Filter,3-5 nights,2014,10,3.0,10.0,22.0,False
2014-10-01,2014-10-02,2014-10-05,3.0,2,2,DE,No Filter,3-5 nights,2014,10,3.0,10.0,1.0,False
2014-10-01,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-01,2014-12-19,2014-12-21,2.0,4,4,US,Entire home/apt,1-2 nights,2014,10,4.0,12.0,79.0,True
2014-10-01,2015-03-11,2015-03-19,8.0,2,2,US,Entire home/apt,6-14 nights,2014,10,2.0,3.0,161.0,True
2014-10-01,2015-03-11,2015-03-25,14.0,2,2,US,Entire home/apt,6-14 nights,2014,10,2.0,3.0,161.0,True
